,language,position,gender_tuned,income_level,price
1627,Italian,546,male,33228.23668,9
1628,Italian,556,female,33228.23668,9
1629,Italian,476,female,33228.23668,15
1630,Italian,164,male,33228.23668,9
1631,Italian,437,male,33228.23668,9
1632,Italian,399,female,33228.23668,15
1633,Italian,124,male,33228.23668,15
1634,Italian,299,male,33228.23668,6
1635,Italian,366,male,33228.23668,12
1636,Italian,91,male,33228.23668,18
1637,Italian,188,female,33228.23668,15
1638,Italian,414,male,33228.23668,12
1639,Italian,564,female,33228.23668,12
1640,Italian,481,female,33228.23668,12
1641,Italian,524,female,33228.23668,33
1642,Italian,325,male,33228.23668,9
1643,Italian,29,female,33228.23668,21
1644,Italian,491,female,33228.23668,18
1645,Italian,543,female,33228.23668,9
1646,Italian,228,female,33228.23668,9
1647,Italian,105,female,33228.23668,21
1648,Italian,582,female,33228.23668,9
1649,Italian,488,female,33228.23668,21
1650,Italian,407,female,33228.23668,12
1651,Italian,421,male,33228.23668,24
1652,Italian,58,female,33228.23668,24
1653,Italian,539,female,33228.23668,12
1654,Italian,436,male,10261.67925,18
1655,Italian,513,female,33228.23668,24
1656,Italian,509,female,33228.23668,18
1657,Italian,307,female,33228.23668,9
1658,Italian,456,male,33228.23668,12
1659,Italian,344,male,33228.23668,15
1660,Italian,68,female,33228.23668,21
1661,Italian,341,female,33228.23668,9
1662,Italian,520,male,33228.23668,12
1663,Italian,567,male,33228.23668,6
1664,Italian,100,female,33228.23668,18
1665,Italian,13,male,33228.23668,18
1666,Italian,541,male,33228.23668,9
1667,Italian,212,male,33228.23668,21
1668,Italian,49,female,33228.23668,18
1669,Italian,390,female,33228.23668,12
1670,Italian,175,female,33228.23668,12
1671,Italian,17,female,33228.23668,21
1672,Italian,231,male,14936.10055,15
1673,Italian,419,male,33228.23668,18
1674,Italian,233,female,33228.23668,21
1675,Italian,88,female,33228.23668,30
1676,Italian,471,female,33228.23668,24
1677,Italian,154,female,33228.23668,9
1678,Italian,24,female,33228.23668,21
1679,Italian,573,female,46445.2491,30
1680,Italian,435,female,33228.23668,9
1681,Italian,230,female,33228.23668,18
1682,Italian,41,male,33228.23668,15
1683,Italian,381,female,33228.23668,30
1684,Italian,200,female,33228.23668,12
1685,Italian,83,male,33228.23668,21
1686,Italian,479,female,33228.23668,21
1687,Italian,423,male,33228.23668,12
1688,Italian,357,male,33228.23668,24
1689,Italian,549,female,33228.23668,18
1690,Italian,27,male,33228.23668,18
1691,Italian,457,male,33228.23668,21
1692,Italian,498,female,33228.23668,21
1693,Italian,385,female,33228.23668,12
1694,Italian,466,female,33228.23668,15
1695,Italian,510,female,11584.99538,12
1696,Italian,591,female,33228.23668,9
1697,Italian,538,female,33228.23668,18
1698,Italian,92,female,33228.23668,12
1699,Italian,272,female,33228.23668,21
1700,Italian,364,male,33228.23668,9
1701,Italian,540,female,15692.50703,21
1702,Italian,571,female,33228.23668,12
1703,Italian,253,female,6428.676206,12
1704,Italian,77,male,33228.23668,6
1705,Italian,184,female,33228.23668,9
1706,Italian,404,male,33228.23668,15
1707,Italian,268,female,33228.23668,9
1708,Italian,270,male,33228.23668,15
1709,Italian,472,female,33228.23668,21
1710,Italian,398,female,29600.37825,9
1711,Italian,147,female,33228.23668,18
1712,Italian,492,male,33228.23668,27
1713,Italian,118,female,11584.99538,15
1714,Italian,129,female,33228.23668,12
1715,Italian,405,female,33228.23668,9
1716,Italian,577,female,33228.23668,18
1717,Italian,282,female,33228.23668,18
1718,Italian,534,female,33228.23668,12
1719,Italian,458,female,33228.23668,12
1720,Italian,300,female,11584.99538,15
1721,Italian,202,male,33228.23668,12
1722,Italian,197,female,33228.23668,12
1723,Italian,259,female,33228.23668,27
1724,Italian,461,male,33228.23668,12
1725,Italian,503,female,33228.23668,6
1726,Italian,386,female,33228.23668,9
1727,Italian,315,female,33228.23668,9
1728,Italian,586,female,33228.23668,21
1729,Italian,63,female,33228.23668,15
1730,Italian,409,female,33228.23668,24
1731,Italian,388,male,33228.23668,15
1732,Italian,485,female,33228.23668,9
1733,Italian,412,female,5353.244856,21
1734,Italian,563,female,33228.23668,9
1735,Italian,45,male,33228.23668,33
1736,Italian,86,female,33228.23668,9
1737,Italian,587,male,33228.23668,30
1738,Italian,380,male,33228.23668,9
1739,Italian,125,female,33228.23668,15
1740,Italian,223,male,33228.23668,9
1741,Italian,287,female,33228.23668,15
1742,Italian,424,male,33228.23668,18
1743,Italian,418,female,33228.23668,12
1744,Italian,37,male,33228.23668,54
1745,Italian,565,male,8717.186278,12
1746,Italian,73,female,33228.23668,12
1747,Italian,279,female,3659.031312,12
1748,Italian,579,male,33228.23668,12
1749,Italian,162,male,33228.23668,18
1750,Italian,263,male,33228.23668,24
1751,Italian,219,female,33228.23668,9
1752,Italian,40,female,33228.23668,18
1753,Italian,38,female,33228.23668,9
1754,Italian,281,female,6977.695784,12
1755,Italian,133,male,33228.23668,18
1756,Italian,178,female,33228.23668,15
1757,Italian,345,male,33228.23668,18
1758,Italian,250,female,33228.23668,6
1759,Italian,544,female,33228.23668,12
1760,Italian,560,female,33228.23668,6
1761,Italian,130,female,33228.23668,12
1762,Italian,468,male,33228.23668,21
1763,Italian,206,female,33228.23668,12
1764,Italian,304,female,33228.23668,9
1765,Italian,20,male,33228.23668,18
1766,Italian,65,female,33228.23668,9
1767,Italian,56,female,33228.23668,9
1768,Italian,143,female,33228.23668,9
1769,Italian,90,female,33228.23668,12
1770,Italian,416,male,33228.23668,12
1771,Italian,152,female,3659.031312,12
1772,Italian,6,female,33228.23668,39
1773,Italian,52,male,33228.23668,9
1774,Italian,365,female,33228.23668,12
1775,Italian,54,female,33228.23668,15
1776,Italian,532,female,33228.23668,18
1777,Italian,247,female,33228.23668,12
1778,Italian,55,male,33228.23668,12
1779,Italian,536,female,33228.23668,9
1780,Italian,384,female,33228.23668,9
1781,Italian,30,female,33228.23668,21
1782,Italian,379,female,33228.23668,18
1783,Italian,584,female,33228.23668,21
1784,Italian,257,male,6428.676206,21
1785,Italian,19,female,33228.23668,18
1786,Italian,235,male,33228.23668,6
1787,Italian,183,male,33228.23668,9
1788,Italian,377,female,33228.23668,9
1789,Italian,594,male,33228.23668,9
1790,Italian,39,female,33228.23668,18
1791,Italian,434,female,6108.510696,15
1792,Italian,589,female,33228.23668,12
1793,Italian,312,female,33228.23668,9
1794,Italian,362,male,33228.23668,9
1795,Italian,431,male,33228.23668,9
1796,Italian,85,male,33228.23668,15
1797,Italian,166,male,33228.23668,9
1798,Italian,249,female,33228.23668,18
1799,Italian,439,female,33228.23668,12
1800,Italian,550,female,33228.23668,18
1801,Italian,59,male,33228.23668,15
1802,Italian,220,male,33228.23668,12
1803,Italian,35,male,33228.23668,24
1804,Italian,167,female,33228.23668,12
1805,Italian,342,male,33228.23668,9
1806,Italian,222,female,33228.23668,15
1807,Italian,518,female,33228.23668,24
1808,Italian,163,male,16054.5,18
1809,Italian,391,male,33228.23668,18
1810,Italian,176,female,33228.23668,15
1811,Italian,179,female,33228.23668,18
1812,Italian,5,female,11584.99538,24
1813,Italian,243,female,33228.23668,21
1814,Italian,372,male,33228.23668,9
1815,Italian,425,male,33228.23668,12
1816,Italian,111,female,33228.23668,9
1817,Italian,96,male,33228.23668,12
1818,Italian,274,female,33228.23668,12
1819,Italian,442,female,33228.23668,18
1820,Italian,308,female,33228.23668,9
1821,Italian,21,male,33228.23668,24
1822,Italian,519,female,33228.23668,12
1823,Italian,16,female,33228.23668,12
1824,Italian,516,female,33228.23668,15
1825,Italian,148,female,33228.23668,15
1826,Italian,478,female,33228.23668,18
1827,Italian,245,male,33228.23668,12
1828,Italian,599,male,33228.23668,12
1829,Italian,284,female,33228.23668,12
1830,Italian,4,female,33228.23668,21
1831,Italian,161,female,33228.23668,9
1832,Italian,238,female,33228.23668,9
1833,Italian,502,female,33228.23668,9
1834,Italian,146,female,33228.23668,18
1835,Italian,395,male,33228.23668,18
1836,Italian,217,female,33228.23668,21
1837,Italian,22,male,33228.23668,21
1838,Italian,122,male,33228.23668,12
1839,Italian,286,female,33228.23668,12
1840,Italian,189,female,33228.23668,9
1841,Italian,402,male,33228.23668,9
1842,Italian,80,male,33228.23668,24
1843,Italian,506,female,33228.23668,6
1844,Italian,62,female,33228.23668,18
1845,Italian,114,female,33228.23668,12
1846,Italian,278,male,33228.23668,12
1847,Italian,440,male,11584.99538,12
1848,Italian,389,female,33228.23668,18
1849,Italian,150,female,33228.23668,12
1850,Italian,350,female,33228.23668,9
1851,Italian,12,female,33228.23668,9
1852,Italian,3,female,33228.23668,33
1853,Italian,60,female,3659.031312,6
1854,Italian,23,male,33228.23668,18
1855,Italian,137,female,33228.23668,21
1856,Italian,153,male,65297.51751,18
1857,Italian,354,male,33228.23668,21
1858,Italian,151,male,33228.23668,24
1859,Italian,277,female,33228.23668,12
1860,Italian,570,male,33228.23668,9
1861,Italian,266,male,33228.23668,21
1862,Italian,31,female,33228.23668,33
1863,Italian,113,female,33228.23668,9
1864,Italian,448,female,33228.23668,15
1865,Italian,598,male,16731.82151,12
1866,Italian,592,female,11584.99538,15
1867,Italian,430,female,33228.23668,9
1868,Italian,260,female,8717.186278,18
1869,Italian,69,female,33228.23668,12
1870,Italian,333,female,33228.23668,18
1871,Italian,209,female,33228.23668,9
1872,Italian,170,male,33228.23668,12
1873,Italian,493,male,33228.23668,12
1874,Italian,596,female,33228.23668,24
1875,Italian,494,female,33228.23668,15
1876,Italian,303,female,33228.23668,12
1877,Italian,292,male,33228.23668,12
1878,Italian,135,female,33228.23668,24
1879,Italian,441,female,33228.23668,12
1880,Italian,198,male,42330.11754,9
1881,Italian,107,female,33228.23668,18
1882,Italian,173,male,33228.23668,12
1883,Italian,319,female,33228.23668,15
1884,Italian,339,female,33228.23668,18
1885,Italian,271,female,33228.23668,12
1886,Italian,109,male,33228.23668,21
1887,Italian,522,female,33228.23668,15
1888,Italian,445,female,33228.23668,33
1889,Italian,367,female,33228.23668,9
1890,Italian,531,female,33228.23668,6
1891,Italian,566,female,11584.99538,9
1892,Italian,44,female,33228.23668,18
1893,Italian,374,female,33228.23668,18
1894,Italian,181,male,33228.23668,24
1895,Italian,134,female,42330.11754,9
1896,Italian,47,male,33228.23668,18
1897,Italian,555,male,33228.23668,12
1898,Russian,101,female,11584.99538,12
1899,Russian,480,female,11584.99538,18
1900,Russian,281,female,11584.99538,6
1901,Russian,97,female,3659.031312,15
1902,Russian,491,female,11584.99538,9
1903,Russian,502,female,11584.99538,9
1904,Russian,415,female,11584.99538,9
1905,Russian,550,female,11584.99538,9
1906,Russian,471,female,11584.99538,15
1907,Russian,313,female,11584.99538,30
1908,Russian,189,female,11584.99538,9
1909,Russian,207,female,9812.390376,12
1910,Russian,333,female,6663.295293,12
1911,Russian,65,male,3659.031312,12
1912,Russian,237,female,6663.295293,9
1913,Russian,38,male,11584.99538,18
1914,Russian,212,female,3659.031312,6
1915,Russian,8,female,11584.99538,21
1916,Russian,33,female,11584.99538,12
1917,Russian,490,female,3659.031312,12
1918,Russian,353,female,11584.99538,12
1919,Russian,98,male,11584.99538,12
1920,Russian,71,female,3659.031312,24
1921,Russian,559,female,3659.031312,12
1922,Russian,383,female,11584.99538,6
1923,Russian,106,female,11584.99538,12
1924,Russian,124,male,3659.031312,12
1925,Russian,99,female,3659.031312,12
1926,Russian,55,female,3659.031312,9
1927,Russian,41,female,11584.99538,9
1928,Russian,307,male,11584.99538,6
1929,Russian,533,female,11584.99538,12
1930,Russian,165,female,6966.635411,6
1931,Russian,342,female,11584.99538,12
1932,Russian,18,female,11584.99538,18
1933,Russian,517,female,11584.99538,24
1934,Russian,254,female,11584.99538,9
1935,Russian,32,female,11584.99538,9
1936,Russian,197,female,11584.99538,12
1937,Russian,359,female,11584.99538,15
1938,Russian,518,female,11584.99538,6
1939,Russian,459,female,29600.37825,15
1940,Russian,148,female,4697.704576,6
1941,Russian,417,female,4622.733493,9
1942,Russian,210,female,11584.99538,18
1943,Russian,199,female,11584.99538,12
1944,Russian,505,female,11584.99538,15
1945,Russian,208,female,11584.99538,12
1946,Russian,119,male,11584.99538,9
1947,Russian,391,female,6663.295293,9
1948,Russian,318,female,11584.99538,15
1949,Russian,470,female,11584.99538,18
1950,Russian,66,female,11584.99538,9
1951,Russian,368,female,4503.516985,9
1952,Russian,348,female,11584.99538,9
1953,Russian,390,female,3659.031312,6
1954,Russian,204,female,3659.031312,15
1955,Russian,104,female,11584.99538,15
1956,Russian,206,female,6108.510696,9
1957,Russian,525,female,3659.031312,9
1958,Russian,462,female,11584.99538,12
1959,Russian,203,female,11584.99538,18
1960,Russian,506,female,3659.031312,9
1961,Russian,395,female,11584.99538,6
1962,Russian,475,female,11584.99538,12
1963,Russian,29,female,11584.99538,21
1964,Russian,166,female,11584.99538,12
1965,Russian,215,female,11584.99538,6
1966,Russian,323,female,11584.99538,15
1967,Russian,244,female,11584.99538,9
1968,Russian,481,female,11584.99538,6
1969,Russian,263,female,6663.295293,6
1970,Russian,496,female,11584.99538,6
1971,Russian,216,female,11584.99538,6
1972,Russian,128,female,11584.99538,12
1973,Russian,409,male,6663.295293,12
1974,Russian,294,female,4793.58702,9
1975,Russian,45,female,11584.99538,6
1976,Russian,190,male,11584.99538,9
1977,Russian,443,female,3659.031312,9
1978,Russian,311,female,9812.390376,18
1979,Russian,120,female,3659.031312,18
1980,Russian,117,female,3659.031312,6
1981,Russian,182,female,11584.99538,6
1982,Russian,552,female,33228.23668,18
1983,Russian,398,female,11584.99538,18
1984,Russian,10,female,11584.99538,12
1985,Russian,268,female,11584.99538,9
1986,Russian,234,female,15692.50703,9
1987,Russian,546,female,3659.031312,12
1988,Russian,150,female,11584.99538,12
1989,Russian,444,female,3659.031312,9
1990,Russian,427,female,1724.841134,9
1991,Russian,413,female,9812.390376,9
1992,Russian,107,female,11584.99538,12
1993,Russian,194,female,3659.031312,9
1994,Russian,325,female,3659.031312,18
1995,Russian,103,female,3659.031312,21
1996,Russian,159,female,11584.99538,6
1997,Russian,158,female,11584.99538,12
1998,Russian,346,female,11584.99538,9
1999,Russian,125,male,3659.031312,12
2000,Russian,473,female,11584.99538,9
2001,Russian,449,female,6663.295293,9
2002,Russian,63,female,11584.99538,21
2003,Russian,437,female,3659.031312,9
2004,Russian,236,male,11584.99538,9
2005,Russian,412,female,11584.99538,12
2006,Russian,543,female,11584.99538,9
2007,Russian,213,male,4503.516985,12
2008,Russian,141,female,6663.295293,9
2009,Russian,503,female,3659.031312,9
2010,Russian,338,female,1309.392992,9
2011,Russian,441,female,27858.371,12
2012,Russian,163,female,3659.031312,15
2013,Russian,43,female,11584.99538,18
2014,Russian,298,male,11584.99538,9
2015,Russian,350,female,11584.99538,9
2016,Russian,364,female,6663.295293,9
2017,Russian,58,female,11584.99538,18
2018,Russian,547,female,11584.99538,18
2019,Russian,317,female,6663.295293,12
2020,Russian,418,female,11584.99538,9
2021,Russian,161,female,11584.99538,9
2022,Russian,2,female,11584.99538,18
2023,Russian,34,female,11584.99538,33
2024,Russian,510,female,3659.031312,18
2025,Russian,196,male,11584.99538,9
2026,Russian,153,male,11584.99538,9
2027,Russian,337,female,11584.99538,15
2028,Russian,520,female,11584.99538,15
2029,Russian,378,female,11584.99538,21
2030,Russian,205,female,11584.99538,12
2031,Russian,500,female,11584.99538,18
2032,Russian,423,male,11584.99538,9
2033,Russian,352,female,3659.031312,15
2034,Russian,116,female,3659.031312,21
2035,Russian,512,male,11584.99538,18
2036,Russian,394,female,3659.031312,12
2037,Russian,143,female,11584.99538,24
2038,Russian,489,female,11584.99538,9
2039,Russian,487,female,11584.99538,18
2040,Russian,157,male,11584.99538,9
2041,Russian,191,female,3659.031312,12
2042,Russian,432,female,11584.99538,18
2043,Russian,261,female,15692.50703,12
2044,Russian,224,female,11584.99538,12
2045,Russian,309,female,11584.99538,6
2046,Russian,555,female,11584.99538,12
2047,Russian,315,female,3659.031312,15
2048,Russian,538,female,11584.99538,12
2049,Russian,478,female,11584.99538,21
2050,Russian,336,female,11584.99538,9
2051,Russian,375,female,11584.99538,12
2052,Russian,321,male,33228.23668,18
2053,Russian,295,female,3659.031312,15
2054,Russian,180,female,11584.99538,9
2055,Russian,131,female,11584.99538,33
2056,Russian,532,female,11584.99538,18
2057,Russian,399,female,9812.390376,12
2058,Russian,411,female,3659.031312,18
2059,Russian,186,female,3659.031312,9
2060,Russian,50,male,3659.031312,18
2061,Russian,372,male,6663.295293,9
2062,Russian,243,female,11584.99538,9
2063,Russian,264,female,3659.031312,12
2064,Russian,269,male,11584.99538,12
2065,Russian,72,female,11584.99538,18
2066,Russian,407,female,11584.99538,12
2067,Russian,329,female,11584.99538,12
2068,Russian,306,male,11584.99538,12
2069,Russian,404,female,3659.031312,9
2070,Russian,193,female,11584.99538,9
2071,Russian,137,female,3659.031312,15
2072,Russian,54,female,11584.99538,12
2073,Russian,370,female,3659.031312,9
2074,Russian,102,female,11584.99538,12
2075,Russian,452,female,11584.99538,9
2076,Russian,226,female,6966.635411,6
2077,Russian,542,female,3659.031312,9
2078,Russian,310,female,3659.031312,18
2079,Russian,557,female,3659.031312,12
2080,Russian,495,female,3659.031312,33
2081,Russian,46,female,3659.031312,30
2082,Russian,52,female,6663.295293,21
2083,Russian,127,female,3659.031312,9
2084,Russian,192,female,15692.50703,9
2085,Russian,326,female,11584.99538,12
2086,Russian,406,female,11584.99538,12
2087,Russian,360,female,11584.99538,9
2088,Russian,9,female,11584.99538,21
2089,Russian,37,female,11584.99538,21
2090,Russian,6,female,11584.99538,9
2091,Russian,123,female,6966.635411,9
2092,Russian,519,female,3659.031312,9
2093,Russian,561,female,3659.031312,18
2094,Russian,396,female,11584.99538,6
2095,Russian,62,female,11584.99538,9
2096,Russian,392,male,11584.99538,9
2097,Russian,464,female,11584.99538,3
2098,Russian,167,female,11584.99538,12
2099,Russian,456,male,9812.390376,6
2100,Russian,374,female,11584.99538,15
2101,Russian,454,female,11584.99538,6
2102,Russian,482,female,6663.295293,6
2103,Russian,361,female,3659.031312,15
2104,Russian,134,female,11584.99538,9
2105,Russian,168,female,11584.99538,6
2106,Russian,40,female,11584.99538,12
2107,Russian,156,female,11584.99538,15
2108,Russian,551,female,11584.99538,39
2109,Russian,513,female,11584.99538,6
2110,Russian,528,female,11584.99538,9
2111,Russian,36,female,11584.99538,18
2112,Russian,332,female,11584.99538,6
2113,Russian,140,male,11584.99538,18
2114,Russian,403,female,9812.390376,12
2115,Russian,22,female,11584.99538,18
2116,Russian,121,female,11584.99538,12
2117,Russian,272,male,11584.99538,9
2118,Russian,303,female,3659.031312,12
2119,Russian,351,female,11584.99538,9
2120,Russian,75,female,3659.031312,15
2121,Russian,111,female,3659.031312,15
2122,Russian,56,female,11584.99538,6
2123,Russian,228,female,11584.99538,18
2124,Russian,209,female,11584.99538,9
2125,Russian,354,female,11584.99538,18
2126,Russian,14,female,11584.99538,18
2127,Russian,247,male,3659.031312,9
2128,Russian,514,female,3659.031312,9
2129,Russian,95,female,11584.99538,9
2130,Russian,535,female,11584.99538,12
2131,Russian,195,female,3659.031312,15
2132,Russian,21,female,1724.841134,18
2133,Russian,434,female,12919.52964,12
2134,Russian,522,female,11584.99538,12
2135,Russian,308,female,4503.516985,9
2136,Russian,176,female,11584.99538,9
2137,Russian,26,male,11584.99538,15
2138,Russian,445,male,4622.733493,12
2139,Russian,285,female,11584.99538,12
2140,Russian,477,female,3659.031312,15
2141,Russian,126,female,11584.99538,9
2142,Russian,145,female,3659.031312,18
2143,Russian,457,female,11584.99538,18
2144,Russian,278,female,6663.295293,18
2145,Russian,300,female,3659.031312,12
2146,Russian,314,female,11584.99538,21
2147,Russian,23,female,11584.99538,21
2148,Russian,420,male,9812.390376,18
2149,Russian,293,female,11584.99538,6
2150,Russian,553,female,1724.841134,9
2151,Russian,282,female,11584.99538,18
2152,Russian,105,female,11584.99538,9
2153,Russian,276,female,11584.99538,18
2154,Russian,379,male,3659.031312,9
2155,Russian,249,female,4503.516985,6
2156,Russian,523,female,3659.031312,12
2157,Russian,60,female,11584.99538,15
2158,Russian,217,female,3659.031312,30
2159,Russian,301,male,11584.99538,9
2160,Russian,59,female,11584.99538,9
2161,Russian,169,female,11584.99538,9
2162,Russian,27,female,3659.031312,18
2163,Russian,380,female,11584.99538,9
2164,Russian,240,female,3659.031312,6
2165,Russian,218,female,3659.031312,9
2166,Russian,322,male,11584.99538,15
2167,Russian,508,female,11584.99538,12
2168,Russian,11,female,3659.031312,6
2169,Russian,211,female,11584.99538,24
2170,Russian,184,male,11584.99538,3
2171,Russian,255,female,3659.031312,21
2172,Russian,188,female,3659.031312,9
2173,Russian,181,female,11584.99538,15
2174,Russian,549,female,11584.99538,6
2175,Russian,369,female,11584.99538,6
2176,Russian,74,female,11584.99538,18
2177,Russian,291,female,11584.99538,6
2178,Russian,296,female,4793.58702,3
2179,Russian,91,female,3659.031312,21
2180,Russian,548,female,3659.031312,12
2181,Russian,233,female,11584.99538,9
2182,Russian,426,female,3659.031312,9
2183,Russian,253,female,9126.561346,15
2184,Russian,382,female,11584.99538,24
2185,Russian,256,female,11584.99538,6
2186,Russian,286,female,11584.99538,15
2187,Russian,171,female,6663.295293,9
2188,Russian,501,female,11584.99538,21
2189,Russian,187,female,11584.99538,24
2190,Russian,345,female,11584.99538,12
2191,Russian,371,female,11584.99538,9
2192,Russian,185,female,11584.99538,15
2193,Russian,511,female,11584.99538,6
2194,Russian,164,male,3659.031312,15
2195,Russian,93,female,1309.392992,9
2196,Russian,451,male,9126.561346,9
2197,Russian,499,male,11584.99538,9
2198,Russian,16,female,11584.99538,33
2199,Russian,343,female,11584.99538,24
2200,Russian,1,male,11584.99538,6
2201,Russian,44,male,65297.51751,27
2202,Russian,170,female,11584.99538,9
2203,Russian,235,female,11584.99538,6
2204,Russian,405,female,11584.99538,9
2205,Russian,154,male,11584.99538,6
2206,Russian,25,female,11584.99538,12
2207,Russian,3,female,6663.295293,12
2208,Russian,439,female,3659.031312,9
2209,Russian,289,male,3659.031312,12
2210,Russian,554,female,4793.58702,9
2211,Russian,258,female,3659.031312,9
2212,Russian,558,female,11584.99538,9
2213,Russian,139,female,3659.031312,15
2214,Russian,24,female,11584.99538,18
2215,Russian,335,female,3659.031312,12
2216,Russian,15,female,11584.99538,24
2217,Russian,363,male,3659.031312,9
2218,Russian,330,female,11584.99538,12
2219,Russian,250,female,1309.392992,9
2220,Russian,349,male,11584.99538,3
2221,Russian,78,female,11584.99538,15
2222,Russian,428,male,11584.99538,12
2223,Russian,324,female,3659.031312,18
2224,Russian,35,female,3659.031312,18
2225,Russian,425,female,46194.72523,9
2226,Russian,458,male,6663.295293,15
2227,Russian,30,female,4622.733493,9
2228,Russian,271,female,11584.99538,6
2229,Russian,122,male,3659.031312,9
2230,Russian,327,female,11584.99538,9
2231,Russian,474,female,11584.99538,9
2232,Russian,316,male,1507.450206,9
2233,Russian,340,female,11584.99538,15
2234,Russian,486,female,11584.99538,6
2235,Russian,498,male,11584.99538,3
2236,Russian,485,female,3659.031312,18
2237,Russian,220,female,11584.99538,18
2238,Russian,129,male,11584.99538,12
2239,Russian,344,female,11584.99538,6
2240,Russian,174,female,3659.031312,12
2241,Russian,479,female,11584.99538,6
2242,Russian,241,female,11584.99538,12
2243,Russian,469,female,11584.99538,12
2244,Russian,67,male,11584.99538,33
2245,Russian,113,female,4697.704576,21
2246,Russian,367,male,11584.99538,12
2247,Russian,424,female,11584.99538,12
2248,Russian,109,female,11584.99538,18
2249,Russian,252,female,11584.99538,6
2250,Russian,476,female,27858.371,21
2251,Russian,393,male,11584.99538,3
2252,Russian,151,female,11584.99538,9
2253,Russian,175,female,11584.99538,9
2254,Russian,248,female,11584.99538,6
2255,Russian,320,male,23494.5962,15
2256,Russian,302,female,11584.99538,18
2257,Russian,178,male,3659.031312,12
2258,Russian,419,female,3659.031312,9
2259,Russian,94,female,11584.99538,9
2260,Russian,214,male,3659.031312,15
2261,Russian,521,female,11584.99538,9
2262,Russian,484,female,1309.392992,9
2263,Russian,297,male,11584.99538,33
2264,Russian,135,female,11584.99538,6
2265,Russian,31,female,11584.99538,12
2266,Russian,230,female,3659.031312,12
2267,Russian,483,female,11584.99538,9
2268,Russian,331,male,11584.99538,6
2269,Russian,384,female,11584.99538,12
2270,Russian,112,female,3659.031312,21
2271,Russian,88,female,3659.031312,18
2272,Russian,556,female,11584.99538,24
2273,Russian,155,female,3659.031312,9
2274,Russian,96,male,11584.99538,24
2275,Russian,385,male,11584.99538,9
2276,Russian,466,female,11584.99538,6
2277,Russian,87,female,1309.392992,12
2278,Russian,357,female,11584.99538,9
2279,Russian,246,female,3659.031312,6
2280,Russian,173,female,11584.99538,12
2281,Russian,515,female,11584.99538,6
2282,Russian,460,female,11584.99538,12
2283,Russian,509,female,11584.99538,9
2284,Russian,64,male,3659.031312,12
2285,Russian,463,female,11584.99538,9
2286,Russian,410,female,6663.295293,12
2287,Russian,290,female,11584.99538,6
2288,Russian,524,female,4503.516985,12
2289,Russian,448,female,9812.390376,9
2290,Russian,319,female,9812.390376,12
2291,Russian,61,female,11584.99538,24
2292,Russian,387,male,3659.031312,6
2293,Russian,494,male,3659.031312,18
2294,Russian,433,male,11584.99538,3
2295,Russian,90,female,11584.99538,15
2296,Russian,39,female,1724.841134,12
2297,Russian,442,female,6966.635411,15
2298,Russian,219,female,3659.031312,9
2299,Russian,492,female,11584.99538,9
2300,Russian,136,female,3659.031312,6
2301,Russian,79,female,11584.99538,12
2302,Russian,85,male,11584.99538,12
2303,Russian,414,female,3659.031312,12
2304,Russian,540,female,11584.99538,12
2305,Russian,100,female,3659.031312,12
2306,Russian,239,female,11584.99538,12
2307,Russian,356,female,6663.295293,18
2308,Russian,386,female,3659.031312,12
2309,Russian,81,female,11584.99538,12
2310,Russian,472,female,17828.89466,9
2311,Russian,468,female,11584.99538,6
2312,Russian,69,female,11584.99538,9
2313,Russian,401,male,3659.031312,12
2314,Russian,377,female,11584.99538,6
2315,Russian,429,female,11584.99538,12
2316,Russian,273,male,11584.99538,12
2317,Russian,334,female,7411.836116,12
2318,Russian,86,female,11584.99538,12
2319,Russian,381,female,11584.99538,6
2320,Russian,114,male,11584.99538,12
2321,Russian,373,female,11584.99538,9
2322,Russian,138,female,65297.51751,18
2323,Russian,287,male,3659.031312,12
2324,Russian,534,female,11584.99538,18
2325,Russian,232,male,11584.99538,6
2326,Russian,245,female,11584.99538,9
2327,Russian,133,female,11584.99538,9
2328,Russian,77,male,11584.99538,12
2329,Russian,108,female,11584.99538,18
2330,Russian,274,female,7411.836116,9
2331,Russian,537,female,3659.031312,12
2332,Russian,400,male,6663.295293,9
2333,Russian,28,female,3659.031312,24
2334,Russian,118,female,11584.99538,12
2335,Russian,402,female,11584.99538,18
2336,Russian,422,female,3659.031312,12
2337,Russian,257,female,3659.031312,12
2338,Russian,142,female,11584.99538,12
2339,Russian,279,female,3659.031312,6
2340,Russian,280,female,3659.031312,12
2341,Russian,260,female,17828.89466,15
2342,Russian,201,female,3659.031312,6
2343,Russian,450,female,6663.295293,12
2344,Russian,366,female,3659.031312,9
2345,Russian,179,male,3659.031312,9
2346,Russian,68,female,3659.031312,12
2347,Russian,435,female,6966.635411,12
2348,Russian,42,female,11584.99538,18
2349,Russian,453,female,11584.99538,18
2350,Russian,70,female,11584.99538,12
2351,Russian,19,male,11584.99538,21
2352,Russian,225,male,11584.99538,9
2353,Russian,304,female,3659.031312,9
2354,Russian,292,female,7411.836116,9
2355,Russian,544,female,11584.99538,12
2356,Russian,421,female,48782.78848,18
2357,Russian,438,male,3204.095003,12
2358,Russian,266,female,11584.99538,12
2359,Russian,259,female,11584.99538,9
2360,Russian,455,female,11584.99538,15
2361,Russian,507,female,11584.99538,12
2362,Russian,200,female,11584.99538,12
